	mass A		
t	x	y	
32.409	8.857E-3	-9.166E-2
32.458	8.633E-3	-9.433E-2
32.508	8.075E-3	-9.756E-2
32.557	6.049E-3	-0.100
32.606	3.592E-3	-0.100
32.656	1.594E-3	-9.882E-2
32.705	1.685E-4	-9.809E-2
32.754	-1.286E-3	-9.600E-2
32.804	-3.257E-3	-9.276E-2
32.853	-5.719E-3	-9.242E-2
32.902	-8.157E-3	-9.142E-2
32.952	-1.072E-2	-9.318E-2
33.001	-1.240E-2	-9.741E-2
33.050	-1.360E-2	-0.103
33.099	-1.565E-2	-0.106
33.149	-1.788E-2	-0.109
33.198	-1.964E-2	-0.110
33.247	-2.103E-2	-0.107
33.297		
33.346		
33.395	-2.314E-2	-8.274E-2
33.445	-2.411E-2	-8.279E-2
33.494		
33.543		
33.593		
33.642		
33.691	-1.359E-2	-0.129
33.741	-1.236E-2	-0.128
33.790	-1.166E-2	-0.126
33.839		
33.889		
33.938		
33.987		
34.037		
34.086		
34.135		
34.185		
34.234		
34.283		
34.333	6.070E-3	-0.108
34.382	6.251E-3	-0.105
34.431	5.016E-3	-0.101
34.481	4.163E-3	-9.904E-2
34.530	2.249E-3	-9.937E-2
34.579	4.317E-4	-0.102
34.629	-7.242E-4	-0.105
34.678	-1.057E-3	-0.108
34.727	-8.589E-4	-0.110
34.777	-9.035E-4	-0.109
34.826	-1.482E-3	-0.109
34.875	-1.862E-3	-0.106
34.925	-2.590E-3	-0.102
34.974	-3.421E-3	-9.725E-2
35.023	-4.900E-3	-9.369E-2
35.073		
35.122	-5.564E-3	-0.102
35.171	-8.286E-3	-0.111
35.221	-9.119E-3	-0.117
35.270	-8.569E-3	-0.120
35.319	-9.113E-3	-0.122
35.369	-8.933E-3	-0.120
35.418		
35.467		
35.517		
35.566	1.125E-3	-8.521E-2
35.615	4.902E-4	-8.660E-2
35.665	-9.997E-4	-9.671E-2
35.714	6.652E-4	-0.109
35.763	1.638E-3	-0.116
35.813	2.011E-3	-0.115
35.862		
35.911		
35.961		
36.010		
36.059		
36.109		
36.158		
36.207	-6.868E-3	-0.112
36.257	-9.319E-3	-0.119
36.306	-1.176E-2	-0.125
36.355	-1.420E-2	-0.129
36.405	-1.729E-2	-0.127
36.454		
36.503		
36.552		
36.602		
36.651	-1.337E-2	-8.648E-2
36.700	-1.330E-2	-9.639E-2
36.750	-1.265E-2	-0.111
36.799	-6.989E-3	-0.123
36.848	-7.229E-3	-0.132
36.898	-4.976E-3	-0.142
36.947	-8.196E-3	-0.146
36.996	-1.001E-2	-0.146
37.046	-1.067E-2	-0.142
37.095		
37.144		
37.194	4.873E-4	-0.108
37.243		
37.292		
37.342		
37.391	8.312E-3	-8.487E-2
37.440	8.373E-3	-8.763E-2
37.490	8.392E-3	-9.273E-2
37.539	8.636E-3	-9.589E-2
37.588	8.578E-3	-9.921E-2
37.638	8.289E-3	-0.102
37.687	8.020E-3	-0.104
37.736	7.444E-3	-0.107
37.786	7.053E-3	-0.109
37.835	6.423E-3	-0.111
37.884	5.256E-3	-0.112
37.934	5.193E-3	-0.112
37.983	5.147E-3	-0.110
38.032	5.422E-3	-0.108
38.082	6.347E-3	-0.106
38.131	7.063E-3	-0.104
38.180	7.026E-3	-0.103
38.230	7.173E-3	-0.104
38.279	6.694E-3	-0.105
38.328	5.932E-3	-0.104
38.378	4.682E-3	-0.102
38.427	4.194E-3	-0.101
38.476	4.759E-3	-9.953E-2
38.526		
38.575		
38.624		
38.674	2.445E-3	-9.594E-2
38.723	8.469E-4	-9.879E-2
38.772		
38.822		
38.871		
38.920		
38.970		
39.019		
39.068	-2.381E-2	-7.518E-2
39.118		
39.167		
39.216	-2.767E-2	-7.434E-2
39.266	-2.616E-2	-8.407E-2
39.315	-1.141E-3	-8.843E-2
39.364		
39.414		
39.463	-2.516E-2	-7.961E-2
39.512		
39.562		
39.611		
39.660	-3.069E-3	-8.232E-2
39.710	-5.533E-3	-8.079E-2
39.759	-8.960E-3	-8.076E-2
39.808	-7.978E-3	-9.516E-2
39.858	-3.881E-3	-0.108
39.907	-5.619E-3	-0.121
39.956	-7.766E-3	-0.123
40.005		
40.055		
40.104	-1.947E-2	-9.735E-2
40.153	-1.029E-2	-9.009E-2
40.203	-1.336E-2	-0.103
40.252	-8.663E-3	-0.118
40.301	-1.078E-2	-0.128
40.351	-1.299E-2	-0.132
40.400		
40.449		
40.499	-3.286E-3	-8.221E-2
40.548		
40.597	-1.081E-3	-7.812E-2
40.647	1.396E-3	-8.564E-2
40.696	3.645E-3	-9.987E-2
40.745	4.685E-3	-0.111
40.795	-2.127E-2	-9.655E-2
40.844	3.481E-3	-0.119
40.893	1.468E-3	-0.116
40.943	1.542E-3	-0.108
40.992		
41.041		
41.091		
41.140		
41.189		
41.239		
41.288	-3.286E-2	-8.133E-2
41.337		
41.387		
41.436		
41.485		
41.535		
41.584	2.687E-3	-8.475E-2
41.633	2.053E-3	-9.036E-2
41.683	1.488E-3	-9.863E-2
41.732	3.715E-4	-0.107
41.781	-1.462E-3	-0.113
41.831	-5.406E-3	-0.114
41.880	-4.612E-3	-0.111
41.929	-2.090E-2	-9.703E-2
41.979		
42.028		
42.077		
42.127	-1.129E-3	-9.535E-2
42.176	1.317E-3	-0.110
